"anho","mes","idprovincia","tasa_de_paro"
2002,3,32,9.71599402092677
2002,3,33,9.13793103448276
2002,3,34,8.2942097026604
2002,3,35,10.1145038167939
2002,3,36,14.6868787276342
2002,3,37,13.5558583106267
2002,3,38,11.0498687664042
2002,3,39,9.51760104302477
2002,3,40,8.50393700787401
2002,3,41,20.6129965798474
2002,3,42,5.25
2002,3,43,10.5847762169226
2002,3,44,4.89236790606654
2002,3,45,11.0919292188174
2002,3,46,11.0767210654661
2002,3,47,14.7668393782383
2002,3,48,11.4814101329224
2002,3,49,10.1156069364162
2002,3,50,5.5019556714472
2002,4,1,8.27633378932968
2002,4,2,5.45693622616698
2002,4,3,11.4796654167869
2002,4,4,7.65940902021773
2002,4,5,7.085346215781
2002,4,6,18.927087268606
2002,4,7,6.74439871970736
2002,4,8,9.81840693355345
2002,4,9,7.61072988147225
2002,4,10,17.5384615384615
2002,4,11,26.6129032258065
2002,4,12,5.30594779632006
2002,4,13,9.42492012779554
2002,4,14,22.1270991109648
2002,4,15,12.1909993661525
2002,4,16,8.85416666666666
2002,4,17,9.23281301893059
2002,4,18,17.5870348139256
2002,4,19,8.53018372703412
2002,4,20,6.93464252838293
2002,4,21,19.7190165579528
2002,4,22,4.8368953880765
2002,4,23,20.0158541418946
2002,4,24,10.508664058133
2002,4,25,6.66273584905659
2002,4,26,7.72261623325454
2002,4,27,10.4347826086957
2002,4,28,6.9580176421068
2002,4,29,13.550327259862
2002,4,30,11.1534968210717
2002,4,31,5.12723129510065
2002,4,32,8.99628252788104
2002,4,33,10.2830873457537
2002,4,34,9.18674698795182
2002,4,35,11.0403397027601
2002,4,36,13.5648263802148
2002,4,37,13.6986301369863
2002,4,38,11.6388308977035
2002,4,39,9.71452918619513
2002,4,40,8.8957055214724
2002,4,41,19.2028044663724
2002,4,42,4.32569974554706
2002,4,43,9.14556962025316
2002,4,44,6.2015503875969
2002,4,45,12.2613491726771
2002,4,46,12.2870706506562
2002,4,47,13.8664398128456
2002,4,48,10.8988106843439
2002,4,49,10.2272727272727
2002,4,50,6.07777491630183
2002,5,1,8.27633378932968
2002,5,2,5.45693622616698
2002,5,3,11.4796654167869
2002,5,4,7.65940902021773
2002,5,5,7.085346215781
2002,5,6,18.927087268606
2002,5,7,6.74439871970736
2002,5,8,9.81840693355345
2002,5,9,7.61072988147225
2002,5,10,17.5384615384615
2002,5,11,26.6129032258065
2002,5,12,5.30594779632006
2002,5,13,9.42492012779554
2002,5,14,22.1270991109648
2002,5,15,12.1909993661525
2002,5,16,8.85416666666666
2002,5,17,9.23281301893059
2002,5,18,17.5870348139256
2002,5,19,8.53018372703412
2002,5,20,6.93464252838293
2002,5,21,19.7190165579528
2002,5,22,4.8368953880765
2002,5,23,20.0158541418946
2002,5,24,10.508664058133
2002,5,25,6.66273584905659
2002,5,26,7.72261623325454
2002,5,27,10.4347826086957
2002,5,28,6.9580176421068
2002,5,29,13.550327259862
2002,5,30,11.1534968210717
2002,5,31,5.12723129510065
2002,5,32,8.99628252788104
2002,5,33,10.2830873457537
2002,5,34,9.18674698795182
2002,5,35,11.0403397027601
2002,5,36,13.5648263802148
2002,5,37,13.6986301369863
2002,5,38,11.6388308977035
2002,5,39,9.71452918619513
2002,5,40,8.8957055214724
2002,5,41,19.2028044663724
2002,5,42,4.32569974554706
2002,5,43,9.14556962025316
2002,5,44,6.2015503875969
2002,5,45,12.2613491726771
2002,5,46,12.2870706506562
2002,5,47,13.8664398128456
2002,5,48,10.8988106843439
2002,5,49,10.2272727272727
2002,5,50,6.07777491630183
2002,6,1,8.27633378932968
2002,6,2,5.45693622616698
2002,6,3,11.4796654167869
2002,6,4,7.65940902021773
2002,6,5,7.085346215781
2002,6,6,18.927087268606
2002,6,7,6.74439871970736
2002,6,8,9.81840693355345
2002,6,9,7.61072988147225
2002,6,10,17.5384615384615
2002,6,11,26.6129032258065
2002,6,12,5.30594779632006
2002,6,13,9.42492012779554
2002,6,14,22.1270991109648
2002,6,15,12.1909993661525
2002,6,16,8.85416666666666
2002,6,17,9.23281301893059
2002,6,18,17.5870348139256
2002,6,19,8.53018372703412
2002,6,20,6.93464252838293
2002,6,21,19.7190165579528
2002,6,22,4.8368953880765
2002,6,23,20.0158541418946
2002,6,24,10.508664058133
2002,6,25,6.66273584905659
2002,6,26,7.72261623325454
2002,6,27,10.4347826086957
2002,6,28,6.9580176421068
2002,6,29,13.550327259862
2002,6,30,11.1534968210717
2002,6,31,5.12723129510065
2002,6,32,8.99628252788104
2002,6,33,10.2830873457537
2002,6,34,9.18674698795182
2002,6,35,11.0403397027601
2002,6,36,13.5648263802148
2002,6,37,13.6986301369863
2002,6,38,11.6388308977035
2002,6,39,9.71452918619513
2002,6,40,8.8957055214724
2002,6,41,19.2028044663724
2002,6,42,4.32569974554706
2002,6,43,9.14556962025316
2002,6,44,6.2015503875969
2002,6,45,12.2613491726771
2002,6,46,12.2870706506562
2002,6,47,13.8664398128456
2002,6,48,10.8988106843439
2002,6,49,10.2272727272727
2002,6,50,6.07777491630183
2002,7,1,10.3518267929635
2002,7,2,7.49039692701664
2002,7,3,10.5096913137114
2002,7,4,14.21875
2002,7,5,8.66141732283465
2002,7,6,19.6195449459157
2002,7,7,6.07770783590189
2002,7,8,10.7566676052939
2002,7,9,7.40740740740741
2002,7,10,18.2525433871933
2002,7,11,27.1091811414392
2002,7,12,4.81418918918919
2002,7,13,8.39014158363922
2002,7,14,24.2335290280496
2002,7,15,12.3694450133115
2002,7,16,10.180412371134
2002,7,17,6.01973684210527
2002,7,18,19.4122885129118
2002,7,19,7.7720207253886
2002,7,20,7.06917475728156
2002,7,21,25.8145363408521
2002,7,22,3.67170626349891
2002,7,23,20.9228321400159
2002,7,24,10.3707684040838
2002,7,25,6.62686567164179
2002,7,26,7.75254502740799
2002,7,27,8.4544253632761
2002,7,28,7.7502342004756
2002,7,29,14.4488048519443
2002,7,30,10.420017873101
2002,7,31,6.55249441548772
2002,7,32,6.6813509544787
2002,7,33,9.69131371141421
2002,7,34,8.37004405286343
2002,7,35,11.0435189518016
2002,7,36,12.5247035573123
2002,7,37,12.5832223701731
2002,7,38,11.1656758852417
2002,7,39,10.2704987320372
2002,7,40,10.2564102564103
2002,7,41,19.30596918296
2002,7,42,5.48926014319808
2002,7,43,7.3186119873817
2002,7,44,5.58766859344894
2002,7,45,10.9577922077922
2002,7,46,13.2032041248504
2002,7,47,12.5473684210526
2002,7,48,11.4625263561434
2002,7,49,9.48275862068965
2002,7,50,6.03821656050955
2002,8,1,10.3518267929635
2002,8,2,7.49039692701664
2002,8,3,10.5096913137114
2002,8,4,14.21875
2002,8,5,8.66141732283465
2002,8,6,19.6195449459157
2002,8,7,6.07770783590189
2002,8,8,10.7566676052939
2002,8,9,7.40740740740741
2002,8,10,18.2525433871933
2002,8,11,27.1091811414392
2002,8,12,4.81418918918919
2002,8,13,8.39014158363922
2002,8,14,24.2335290280496
2002,8,15,12.3694450133115
2002,8,16,10.180412371134
2002,8,17,6.01973684210527
2002,8,18,19.4122885129118
2002,8,19,7.7720207253886
2002,8,20,7.06917475728156
2002,8,21,25.8145363408521
2002,8,22,3.67170626349891
2002,8,23,20.9228321400159
2002,8,24,10.3707684040838
2002,8,25,6.62686567164179
2002,8,26,7.75254502740799
2002,8,27,8.4544253632761
2002,8,28,7.7502342004756
2002,8,29,14.4488048519443
2002,8,30,10.420017873101
2002,8,31,6.55249441548772
2002,8,32,6.6813509544787
2002,8,33,9.69131371141421
2002,8,34,8.37004405286343
2002,8,35,11.0435189518016
2002,8,36,12.5247035573123
2002,8,37,12.5832223701731
2002,8,38,11.1656758852417
2002,8,39,10.2704987320372
2002,8,40,10.2564102564103
2002,8,41,19.30596918296
2002,8,42,5.48926014319808
2002,8,43,7.3186119873817
2002,8,44,5.58766859344894
2002,8,45,10.9577922077922
2002,8,46,13.2032041248504
2002,8,47,12.5473684210526
2002,8,48,11.4625263561434
2002,8,49,9.48275862068965
2002,8,50,6.03821656050955
2002,9,1,10.3518267929635
2002,9,2,7.49039692701664
2002,9,3,10.5096913137114
2002,9,4,14.21875
2002,9,5,8.66141732283465
2002,9,6,19.6195449459157
2002,9,7,6.07770783590189
2002,9,8,10.7566676052939
2002,9,9,7.40740740740741
2002,9,10,18.2525433871933
2002,9,11,27.1091811414392
2002,9,12,4.81418918918919
2002,9,13,8.39014158363922
2002,9,14,24.2335290280496
2002,9,15,12.3694450133115
2002,9,16,10.180412371134
2002,9,17,6.01973684210527
2002,9,18,19.4122885129118
2002,9,19,7.7720207253886
2002,9,20,7.06917475728156
2002,9,21,25.8145363408521
2002,9,22,3.67170626349891
2002,9,23,20.9228321400159
2002,9,24,10.3707684040838
2002,9,25,6.62686567164179
2002,9,26,7.75254502740799
2002,9,27,8.4544253632761
2002,9,28,7.7502342004756
2002,9,29,14.4488048519443
2002,9,30,10.420017873101
2002,9,31,6.55249441548772
2002,9,32,6.6813509544787
2002,9,33,9.69131371141421
2002,9,34,8.37004405286343
2002,9,35,11.0435189518016
2002,9,36,12.5247035573123
2002,9,37,12.5832223701731
2002,9,38,11.1656758852417
2002,9,39,10.2704987320372
2002,9,40,10.2564102564103
2002,9,41,19.30596918296
2002,9,42,5.48926014319808
2002,9,43,7.3186119873817
2002,9,44,5.58766859344894
2002,9,45,10.9577922077922
2002,9,46,13.2032041248504
2002,9,47,12.5473684210526
2002,9,48,11.4625263561434
2002,9,49,9.48275862068965
2002,9,50,6.03821656050955
2002,10,1,9.54575378538512
2002,10,2,8.27020202020202
2002,10,3,10.7578768095373
2002,10,4,10.2731819930743
2002,10,5,10.4615384615385
2002,10,6,18.9505473763684
2002,10,7,8.69171570846538
2002,10,8,11.4310890375295
2002,10,9,10.0431300061614
2002,10,10,18.8781664656212
2002,10,11,26.7605633802817
2002,10,12,5.58081852004961
2002,10,13,8.3989501312336
2002,10,14,19.5559908586353
2002,10,15,12.3317935328379
2002,10,16,10.9961190168176
2002,10,17,9.16611515552614
2002,10,18,20.7803724504877
2002,10,19,9.70996216897857
2002,10,20,6.8880688806888
2002,10,21,22.9197807673144
2002,10,22,3.57917570498915
2002,10,23,19.8325085649029
2002,10,24,9.16620651573716
2002,10,25,6.03550295857988
2002,10,26,5.60821484992101
2002,10,27,8.36012861736334
2002,10,28,6.98980877957434
2002,10,29,16.7736339982654
2002,10,30,11.4456770558197
2002,10,31,5.55972952667167
2002,10,32,8.25206301575395
2002,10,33,10.1232811759128
2002,10,34,8.25958702064896
2002,10,35,10.6192660550459
2002,10,36,13.890926876987
2002,10,37,12.761647535449
2002,10,38,12.089023773394
2002,10,39,10.6029106029106
2002,10,40,10.6317411402157
2002,10,41,21.2011390111313
2002,10,42,4.44444444444444
2002,10,43,7.95418390073178
2002,10,44,7.42857142857143
2002,10,45,11.7149758454106
2002,10,46,11.7928790891017
2002,10,47,11.0691823899371
2002,10,48,11.3692629975243
2002,10,49,8.70185449358059
2002,10,50,7.08426547352722
2002,11,1,9.54575378538512
2002,11,2,8.27020202020202
2002,11,3,10.7578768095373
2002,11,4,10.2731819930743
2002,11,5,10.4615384615385
2002,11,6,18.9505473763684
2002,11,7,8.69171570846538
2002,11,8,11.4310890375295
2002,11,9,10.0431300061614
2002,11,10,18.8781664656212
2002,11,11,26.7605633802817
2002,11,12,5.58081852004961
2002,11,13,8.3989501312336
2002,11,14,19.5559908586353
2002,11,15,12.3317935328379
2002,11,16,10.9961190168176
2002,11,17,9.16611515552614
2002,11,18,20.7803724504877
2002,11,19,9.70996216897857
2002,11,20,6.8880688806888
2002,11,21,22.9197807673144
2002,11,22,3.57917570498915
2002,11,23,19.8325085649029
2002,11,24,9.16620651573716
2002,11,25,6.03550295857988
2002,11,26,5.60821484992101
2002,11,27,8.36012861736334
2002,11,28,6.98980877957434
2002,11,29,16.7736339982654
2002,11,30,11.4456770558197
2002,11,31,5.55972952667167
2002,11,32,8.25206301575395
2002,11,33,10.1232811759128
2002,11,34,8.25958702064896
2002,11,35,10.6192660550459
2002,11,36,13.890926876987
2002,11,37,12.761647535449
2002,11,38,12.089023773394
2002,11,39,10.6029106029106
2002,11,40,10.6317411402157
2002,11,41,21.2011390111313
2002,11,42,4.44444444444444
2002,11,43,7.95418390073178
2002,11,44,7.42857142857143
2002,11,45,11.7149758454106
2002,11,46,11.7928790891017
2002,11,47,11.0691823899371
2002,11,48,11.3692629975243
2002,11,49,8.70185449358059
2002,11,50,7.08426547352722
2002,12,1,9.54575378538512
2002,12,2,8.27020202020202
2002,12,3,10.7578768095373
2002,12,4,10.2731819930743
2002,12,5,10.4615384615385
2002,12,6,18.9505473763684
2002,12,7,8.69171570846538
2002,12,8,11.4310890375295
2002,12,9,10.0431300061614
2002,12,10,18.8781664656212
2002,12,11,26.7605633802817
2002,12,12,5.58081852004961
2002,12,13,8.3989501312336
2002,12,14,19.5559908586353
2002,12,15,12.3317935328379
2002,12,16,10.9961190168176
2002,12,17,9.16611515552614
2002,12,18,20.7803724504877
2002,12,19,9.70996216897857
2002,12,20,6.8880688806888
2002,12,21,22.9197807673144
2002,12,22,3.57917570498915
2002,12,23,19.8325085649029
2002,12,24,9.16620651573716
2002,12,25,6.03550295857988
2002,12,26,5.60821484992101
2002,12,27,8.36012861736334
2002,12,28,6.98980877957434
2002,12,29,16.7736339982654
2002,12,30,11.4456770558197
2002,12,31,5.55972952667167
2002,12,32,8.25206301575395
2002,12,33,10.1232811759128
2002,12,34,8.25958702064896
2002,12,35,10.6192660550459
2002,12,36,13.890926876987
2002,12,37,12.761647535449
2002,12,38,12.089023773394
2002,12,39,10.6029106029106
2002,12,40,10.6317411402157
2002,12,41,21.2011390111313
2002,12,42,4.44444444444444
2002,12,43,7.95418390073178
2002,12,44,7.42857142857143
2002,12,45,11.7149758454106
2002,12,46,11.7928790891017
2002,12,47,11.0691823899371
2002,12,48,11.3692629975243
2002,12,49,8.70185449358059
2002,12,50,7.08426547352722
2003,1,1,9.13333333333333
2003,1,2,8.067664281067
2003,1,3,12.7970749542962
2003,1,4,11.2072207596841
2003,1,5,8.05687203791468
2003,1,6,18.9189189189189
2003,1,7,12.6798561151079
2003,1,8,11.3253677195473
2003,1,9,9.56733698964046
2003,1,10,20.5035971223022
2003,1,11,25.7742673040948
2003,1,12,6.39839034205232
2003,1,13,11.9815668202765
2003,1,14,17.4685179205683
2003,1,15,12.3260437375746
2003,1,16,11.4942528735632
2003,1,17,11.5495668912416
2003,1,18,20.9335624284078
2003,1,19,9.23645320197044
2003,1,20,7.10582494663006
2003,1,21,18.992443324937
2003,1,22,4.50643776824035
2003,1,23,15.826538176427
2003,1,24,9.55024986118822
2003,1,25,3.97236614853194
2003,1,26,6.49149922720248
2003,1,27,10.6022584692597
2003,1,28,7.76647217873916
2003,1,29,16.6899197767701
2003,1,30,12.0494515061814
2003,1,31,5.66679259539101
2003,1,32,9.54511558538404
2003,1,33,12.4321774003303
2003,1,34,9.01162790697674
2003,1,35,10.0068073519401
2003,1,36,15.4378429968981
2003,1,37,16.7435728411338
2003,1,38,11.4285714285714
2003,1,39,10.0713386487621
2003,1,40,10.590015128593
2003,1,41,20.0468933177022
2003,1,42,4.8661800486618
2003,1,43,9.00816070307597
2003,1,44,4.30528375733856
2003,1,45,12.2432541280709
2003,1,46,11.9832501781896
2003,1,47,12.7475247524752
2003,1,48,11.3388239800805
2003,1,49,13.7741046831956
2003,1,50,8.42517756551556
2003,2,1,9.13333333333333
2003,2,2,8.067664281067
2003,2,3,12.7970749542962
2003,2,4,11.2072207596841
2003,2,5,8.05687203791468
2003,2,6,18.9189189189189
2003,2,7,12.6798561151079
2003,2,8,11.3253677195473
2003,2,9,9.56733698964046
2003,2,10,20.5035971223022
2003,2,11,25.7742673040948
2003,2,12,6.39839034205232
2003,2,13,11.9815668202765
2003,2,14,17.4685179205683
2003,2,15,12.3260437375746
2003,2,16,11.4942528735632
2003,2,17,11.5495668912416
2003,2,18,20.9335624284078
2003,2,19,9.23645320197044
2003,2,20,7.10582494663006
2003,2,21,18.992443324937
2003,2,22,4.50643776824035
2003,2,23,15.826538176427
2003,2,24,9.55024986118822
2003,2,25,3.97236614853194
2003,2,26,6.49149922720248
2003,2,27,10.6022584692597
2003,2,28,7.76647217873916
2003,2,29,16.6899197767701
2003,2,30,12.0494515061814
2003,2,31,5.66679259539101
2003,2,32,9.54511558538404
2003,2,33,12.4321774003303
2003,2,34,9.01162790697674
2003,2,35,10.0068073519401
2003,2,36,15.4378429968981
2003,2,37,16.7435728411338
2003,2,38,11.4285714285714
2003,2,39,10.0713386487621
2003,2,40,10.590015128593
2003,2,41,20.0468933177022
2003,2,42,4.8661800486618
2003,2,43,9.00816070307597
2003,2,44,4.30528375733856
2003,2,45,12.2432541280709
2003,2,46,11.9832501781896
2003,2,47,12.7475247524752
2003,2,48,11.3388239800805
2003,2,49,13.7741046831956
2003,2,50,8.42517756551556
2003,3,1,9.13333333333333
2003,3,2,8.067664281067
2003,3,3,12.7970749542962
2003,3,4,11.2072207596841
2003,3,5,8.05687203791468
2003,3,6,18.9189189189189
2003,3,7,12.6798561151079
2003,3,8,11.3253677195473
2003,3,9,9.56733698964046
2003,3,10,20.5035971223022
2003,3,11,25.7742673040948
2003,3,12,6.39839034205232
2003,3,13,11.9815668202765
2003,3,14,17.4685179205683
2003,3,15,12.3260437375746
2003,3,16,11.4942528735632
2003,3,17,11.5495668912416
2003,3,18,20.9335624284078
2003,3,19,9.23645320197044
2003,3,20,7.10582494663006
2003,3,21,18.992443324937
2003,3,22,4.50643776824035
2003,3,23,15.826538176427
2003,3,24,9.55024986118822
2003,3,25,3.97236614853194
2003,3,26,6.49149922720248
2003,3,27,10.6022584692597
2003,3,28,7.76647217873916
2003,3,29,16.6899197767701
2003,3,30,12.0494515061814
2003,3,31,5.66679259539101
2003,3,32,9.54511558538404
2003,3,33,12.4321774003303
2003,3,34,9.01162790697674
2003,3,35,10.0068073519401
2003,3,36,15.4378429968981
2003,3,37,16.7435728411338
2003,3,38,11.4285714285714
2003,3,39,10.0713386487621
2003,3,40,10.590015128593
2003,3,41,20.0468933177022
2003,3,42,4.8661800486618
2003,3,43,9.00816070307597
2003,3,44,4.30528375733856
2003,3,45,12.2432541280709
2003,3,46,11.9832501781896
2003,3,47,12.7475247524752
2003,3,48,11.3388239800805
2003,3,49,13.7741046831956
2003,3,50,8.42517756551556
2003,4,1,8.57891290111329
2003,4,2,7.49682337992377
2003,4,3,12.5453530560982
2003,4,4,8.03059273422562
2003,4,5,11.4467408585056
2003,4,6,15.3704386288242
2003,4,7,9.39016670183583
2003,4,8,11.3068159726272
2003,4,9,7.53920386007238
2003,4,10,18.26981246219
2003,4,11,22.6006191950464
2003,4,12,6.67485667485667
2003,4,13,10.7505070993915
2003,4,14,22.3838128359153
2003,4,15,12.9013196769746
2003,4,16,9.50570342205323
2003,4,17,9.18560606060607
2003,4,18,16.2750716332378
2003,4,19,9.58737864077671
2003,4,20,5.48780487804878
2003,4,21,19.0637065637066
2003,4,22,2.11864406779661
2003,4,23,21.5993727949824
2003,4,24,11.1899563318777
2003,4,25,6.33886255924172
2003,4,26,5.1419800460476
2003,4,27,7.76196636481242
2003,4,28,7.060691601976
2003,4,29,15.1758279276203
2003,4,30,9.8133241993492
2003,4,31,5.49572966951356
2003,4,32,7.03592814371257
2003,4,33,10.8247422680412
2003,4,34,8.59598853868195
2003,4,35,10.570393843368
2003,4,36,13.6882129277567
2003,4,37,15.1216305062459
2003,4,38,12.3546511627907
2003,4,39,10.3042596348884
2003,4,40,11.6071428571429
2003,4,41,17.9329751854694
2003,4,42,4.12621359223302
2003,4,43,7.86345626333435
2003,4,44,4.46927374301677
2003,4,45,11.481922924116
2003,4,46,11.7288315361499
2003,4,47,11.9470855725506
2003,4,48,11.6444777798612
2003,4,49,14.2259414225941
2003,4,50,8.11073336571152
2003,5,1,8.57891290111329
2003,5,2,7.49682337992377
2003,5,3,12.5453530560982
2003,5,4,8.03059273422562
2003,5,5,11.4467408585056
2003,5,6,15.3704386288242
2003,5,7,9.39016670183583
2003,5,8,11.3068159726272
2003,5,9,7.53920386007238
2003,5,10,18.26981246219
2003,5,11,22.6006191950464
2003,5,12,6.67485667485667
2003,5,13,10.7505070993915
2003,5,14,22.3838128359153
2003,5,15,12.9013196769746
2003,5,16,9.50570342205323
2003,5,17,9.18560606060607
2003,5,18,16.2750716332378
2003,5,19,9.58737864077671
2003,5,20,5.48780487804878
2003,5,21,19.0637065637066
2003,5,22,2.11864406779661
2003,5,23,21.5993727949824
2003,5,24,11.1899563318777
2003,5,25,6.33886255924172
2003,5,26,5.1419800460476
2003,5,27,7.76196636481242
2003,5,28,7.060691601976
2003,5,29,15.1758279276203
2003,5,30,9.8133241993492
2003,5,31,5.49572966951356
2003,5,32,7.03592814371257
2003,5,33,10.8247422680412
2003,5,34,8.59598853868195
2003,5,35,10.570393843368
2003,5,36,13.6882129277567
2003,5,37,15.1216305062459
2003,5,38,12.3546511627907
2003,5,39,10.3042596348884
2003,5,40,11.6071428571429
2003,5,41,17.9329751854694
2003,5,42,4.12621359223302
2003,5,43,7.86345626333435
2003,5,44,4.46927374301677
2003,5,45,11.481922924116
2003,5,46,11.7288315361499
2003,5,47,11.9470855725506
2003,5,48,11.6444777798612
2003,5,49,14.2259414225941
2003,5,50,8.11073336571152
2003,6,1,8.57891290111329
2003,6,2,7.49682337992377
2003,6,3,12.5453530560982
2003,6,4,8.03059273422562
2003,6,5,11.4467408585056
2003,6,6,15.3704386288242
2003,6,7,9.39016670183583
2003,6,8,11.3068159726272
2003,6,9,7.53920386007238
2003,6,10,18.26981246219
2003,6,11,22.6006191950464
2003,6,12,6.67485667485667
2003,6,13,10.7505070993915
2003,6,14,22.3838128359153
2003,6,15,12.9013196769746
2003,6,16,9.50570342205323
2003,6,17,9.18560606060607
2003,6,18,16.2750716332378
2003,6,19,9.58737864077671
2003,6,20,5.48780487804878
2003,6,21,19.0637065637066
2003,6,22,2.11864406779661
2003,6,23,21.5993727949824
2003,6,24,11.1899563318777
2003,6,25,6.33886255924172
2003,6,26,5.1419800460476
2003,6,27,7.76196636481242
2003,6,28,7.060691601976
2003,6,29,15.1758279276203
2003,6,30,9.8133241993492
2003,6,31,5.49572966951356
2003,6,32,7.03592814371257
2003,6,33,10.8247422680412
2003,6,34,8.59598853868195
2003,6,35,10.570393843368
2003,6,36,13.6882129277567
2003,6,37,15.1216305062459
2003,6,38,12.3546511627907
2003,6,39,10.3042596348884
2003,6,40,11.6071428571429
2003,6,41,17.9329751854694
2003,6,42,4.12621359223302
2003,6,43,7.86345626333435
2003,6,44,4.46927374301677
2003,6,45,11.481922924116
2003,6,46,11.7288315361499
2003,6,47,11.9470855725506
2003,6,48,11.6444777798612
2003,6,49,14.2259414225941
2003,6,50,8.11073336571152
2003,7,1,10.2748691099477
2003,7,2,7.75434243176179
2003,7,3,11.9605753862547
2003,7,4,14.2493638676845
2003,7,5,7.36
2003,7,6,14.5548577761359
2003,7,7,7.01934952655414
2003,7,8,10.8141226928085
2003,7,9,8.472553699284
2003,7,10,18.282066163668
2003,7,11,19.2679848548591
2003,7,12,5.98705501618122
2003,7,13,10.6435643564356
2003,7,14,25.4931714719272
2003,7,15,14.296769201006
2003,7,16,8.52130325814536
2003,7,17,9.5514189807751
2003,7,18,15.3293068737417
2003,7,19,7.46445497630333
2003,7,20,5.91574544368091
2003,7,21,23.0878859857482
2003,7,22,4.46058091286308
2003,7,23,20.0859710824541
2003,7,24,9.65333333333333
2003,7,25,6.40138408304498
2003,7,26,5.83832335329341
2003,7,27,5.55918901242642
2003,7,28,7.47438004966597
2003,7,29,15.8922558922559
2003,7,30,10.5406788333618
2003,7,31,5.84816563748639
2003,7,32,9.35714285714285
2003,7,33,11.808367071525
2003,7,34,10.0558659217877
2003,7,35,10.6378233719893
2003,7,36,13.8093001409112
2003,7,37,13.591595535128
2003,7,38,11.8360417171962
2003,7,39,10.8721624850657
2003,7,40,8.10810810810811
2003,7,41,18.2143313322263
2003,7,42,5.85365853658536
2003,7,43,6.27198124267291
2003,7,44,3.47349177330897
2003,7,45,11.4410134600158
2003,7,46,11.9809455329858
2003,7,47,13.604313562837
2003,7,48,11.0697674418605
2003,7,49,13.3793103448276
2003,7,50,6.54182879377431
2003,8,1,10.2748691099477
2003,8,2,7.75434243176179
2003,8,3,11.9605753862547
2003,8,4,14.2493638676845
2003,8,5,7.36
2003,8,6,14.5548577761359
2003,8,7,7.01934952655414
2003,8,8,10.8141226928085
2003,8,9,8.472553699284
2003,8,10,18.282066163668
2003,8,11,19.2679848548591
2003,8,12,5.98705501618122
2003,8,13,10.6435643564356
2003,8,14,25.4931714719272
2003,8,15,14.296769201006
2003,8,16,8.52130325814536
2003,8,17,9.5514189807751
2003,8,18,15.3293068737417
2003,8,19,7.46445497630333
2003,8,20,5.91574544368091
2003,8,21,23.0878859857482
2003,8,22,4.46058091286308
2003,8,23,20.0859710824541
2003,8,24,9.65333333333333
2003,8,25,6.40138408304498
2003,8,26,5.83832335329341
2003,8,27,5.55918901242642
2003,8,28,7.47438004966597
2003,8,29,15.8922558922559
2003,8,30,10.5406788333618
2003,8,31,5.84816563748639
2003,8,32,9.35714285714285
2003,8,33,11.808367071525
2003,8,34,10.0558659217877
2003,8,35,10.6378233719893
2003,8,36,13.8093001409112
2003,8,37,13.591595535128
2003,8,38,11.8360417171962
2003,8,39,10.8721624850657
2003,8,40,8.10810810810811
2003,8,41,18.2143313322263
2003,8,42,5.85365853658536
2003,8,43,6.27198124267291
2003,8,44,3.47349177330897
2003,8,45,11.4410134600158
2003,8,46,11.9809455329858
2003,8,47,13.604313562837
2003,8,48,11.0697674418605
2003,8,49,13.3793103448276
2003,8,50,6.54182879377431
2003,9,1,10.2748691099477
2003,9,2,7.75434243176179
2003,9,3,11.9605753862547
2003,9,4,14.2493638676845
2003,9,5,7.36
2003,9,6,14.5548577761359
2003,9,7,7.01934952655414
2003,9,8,10.8141226928085
2003,9,9,8.472553699284
2003,9,10,18.282066163668
2003,9,11,19.2679848548591
2003,9,12,5.98705501618122
2003,9,13,10.6435643564356
2003,9,14,25.4931714719272
2003,9,15,14.296769201006
2003,9,16,8.52130325814536
2003,9,17,9.5514189807751
2003,9,18,15.3293068737417
2003,9,19,7.46445497630333
2003,9,20,5.91574544368091
2003,9,21,23.0878859857482
2003,9,22,4.46058091286308
2003,9,23,20.0859710824541
2003,9,24,9.65333333333333
2003,9,25,6.40138408304498
2003,9,26,5.83832335329341
2003,9,27,5.55918901242642
2003,9,28,7.47438004966597
2003,9,29,15.8922558922559
2003,9,30,10.5406788333618
2003,9,31,5.84816563748639
2003,9,32,9.35714285714285
2003,9,33,11.808367071525
2003,9,34,10.0558659217877
2003,9,35,10.6378233719893
2003,9,36,13.8093001409112
2003,9,37,13.591595535128
2003,9,38,11.8360417171962
2003,9,39,10.8721624850657
2003,9,40,8.10810810810811
2003,9,41,18.2143313322263
2003,9,42,5.85365853658536
2003,9,43,6.27198124267291
2003,9,44,3.47349177330897
2003,9,45,11.4410134600158
2003,9,46,11.9809455329858
2003,9,47,13.604313562837
2003,9,48,11.0697674418605
2003,9,49,13.3793103448276
2003,9,50,6.54182879377431
2003,10,1,9.52689565780947
2003,10,2,7.49690210656753
2003,10,3,12.0415406862101
2003,10,4,11.6856950973808
2003,10,5,8.92018779342722
2003,10,6,16.5919282511211
2003,10,7,10.0300042863266
2003,10,8,10.0068697046027
2003,10,9,9.26253687315634
2003,10,10,18.0318208603418
2003,10,11,25.3844533389509
2003,10,12,8.02348336594912
2003,10,13,10.85
2003,10,14,18.9889025893958
2003,10,15,15.4989384288747
2003,10,16,7.29833546734954
2003,10,17,11.2770496799756
2003,10,18,18.8036554970922
2003,10,19,8.62068965517241
